D_ref_x;D_ref_y;D_1_x;D_1_y;D_2_x;D_2_y;D_3_x;D_3_y;D_4_x;D_4_y;D_5_x;D_5_y;D_6_x;D_6_y;D_7_x;D_7_y;D_8_x;D_8_y;D_9_x;D_9_y;
2321.564;-130.919;2333.564;-143.935;2721.456;-105.546;2859.168;-76.320;2607.198;-155.262;2627.148;-120.112;2472.564;-107.371;2272.861;-94.204;2759.475;-109.071;2553.366;-119.961;
2323.208;-130.583;2335.208;-143.295;2723.010;-105.709;2860.851;-76.681;2609.178;-155.949;2628.634;-119.742;2474.208;-106.826;2274.475;-93.753;2761.228;-109.304;2555.030;-119.913;
2324.852;-130.231;2336.852;-142.635;2724.564;-105.866;2862.534;-77.049;2611.158;-156.606;2630.119;-119.355;2475.852;-106.277;2276.089;-93.310;2762.980;-109.529;2556.693;-119.853;
2326.495;-129.863;2338.495;-141.956;2726.119;-106.016;2864.218;-77.425;2613.139;-157.234;2631.604;-118.950;2477.495;-105.722;2277.703;-92.874;2764.732;-109.745;2558.356;-119.780;
2328.139;-129.480;2340.139;-141.258;2727.673;-106.158;2865.901;-77.807;2615.119;-157.833;2633.089;-118.528;2479.139;-105.161;2279.317;-92.446;2766.485;-109.953;2560.020;-119.696;
2329.782;-129.081;2341.782;-140.541;2729.228;-106.293;2867.584;-78.197;2617.099;-158.401;2634.574;-118.087;2480.782;-104.596;2280.931;-92.025;2768.238;-110.151;2561.683;-119.599;
2331.426;-128.666;2343.426;-139.804;2730.782;-106.420;2869.267;-78.593;2619.079;-158.938;2636.059;-117.629;2482.426;-104.026;2282.544;-91.613;2769.990;-110.340;2563.346;-119.489;
2333.069;-128.236;2345.069;-139.048;2732.337;-106.540;2870.950;-78.996;2621.059;-159.443;2637.544;-117.153;2484.069;-103.451;2284.158;-91.209;2771.742;-110.520;2565.010;-119.367;
2334.713;-127.789;2346.713;-138.272;2733.891;-106.651;2872.634;-79.406;2623.040;-159.916;2639.030;-116.658;2485.713;-102.872;2285.772;-90.814;2773.495;-110.690;2566.673;-119.231;
2336.356;-127.327;2348.356;-137.478;2735.446;-106.754;2874.317;-79.822;2625.020;-160.356;2640.515;-116.145;2487.356;-102.288;2287.386;-90.429;2775.247;-110.850;2568.337;-119.083;
2338.000;-126.848;2350.000;-136.664;2737.000;-106.849;2876.000;-80.246;2627.000;-160.763;2642.000;-115.613;2489.000;-101.700;2289.000;-90.053;2777.000;-111.000;2570.000;-118.921;
2339.743;-126.323;2351.832;-135.734;2738.525;-106.934;2877.624;-80.660;2628.861;-161.114;2643.416;-115.088;2490.752;-101.068;2290.654;-89.678;2778.752;-111.140;2571.723;-118.739;
2341.485;-125.781;2353.663;-134.781;2740.050;-107.010;2879.248;-81.080;2630.723;-161.435;2644.832;-114.547;2492.505;-100.431;2292.307;-89.314;2780.505;-111.269;2573.446;-118.544;
2343.228;-125.221;2355.495;-133.805;2741.574;-107.079;2880.871;-81.506;2632.584;-161.727;2646.248;-113.990;2494.257;-99.791;2293.960;-88.959;2782.257;-111.389;2575.168;-118.334;
2344.970;-124.644;2357.327;-132.807;2743.099;-107.139;2882.495;-81.937;2634.446;-161.989;2647.663;-113.418;2496.010;-99.146;2295.614;-88.615;2784.010;-111.498;2576.891;-118.111;
2346.713;-124.051;2359.158;-131.788;2744.624;-107.192;2884.119;-82.373;2636.307;-162.223;2649.079;-112.830;2497.762;-98.498;2297.267;-88.281;2785.762;-111.598;2578.614;-117.875;
2348.456;-123.443;2360.990;-130.747;2746.148;-107.238;2885.743;-82.815;2638.168;-162.428;2650.495;-112.227;2499.515;-97.846;2298.921;-87.957;2787.515;-111.688;2580.337;-117.626;
2350.198;-122.818;2362.822;-129.687;2747.673;-107.276;2887.366;-83.261;2640.030;-162.605;2651.911;-111.611;2501.267;-97.191;2300.574;-87.642;2789.267;-111.769;2582.059;-117.365;
2351.941;-122.179;2364.654;-128.607;2749.198;-107.307;2888.990;-83.712;2641.891;-162.754;2653.327;-110.980;2503.020;-96.534;2302.228;-87.338;2791.020;-111.841;2583.782;-117.091;
2353.683;-121.525;2366.485;-127.508;2750.723;-107.330;2890.614;-84.167;2643.752;-162.876;2654.743;-110.337;2504.772;-95.873;2303.881;-87.043;2792.772;-111.903;2585.505;-116.805;
2355.426;-120.857;2368.317;-126.391;2752.248;-107.347;2892.238;-84.626;2645.614;-162.971;2656.158;-109.681;2506.525;-95.211;2305.535;-86.758;2794.525;-111.957;2587.228;-116.507;
2357.168;-120.175;2370.148;-125.256;2753.772;-107.357;2893.861;-85.090;2647.475;-163.039;2657.574;-109.013;2508.277;-94.547;2307.188;-86.483;2796.277;-112.001;2588.950;-116.198;
2358.911;-119.480;2371.980;-124.104;2755.297;-107.360;2895.485;-85.557;2649.337;-163.081;2658.990;-108.333;2510.030;-93.881;2308.842;-86.217;2798.030;-112.037;2590.673;-115.879;
2360.654;-118.773;2373.812;-122.935;2756.822;-107.356;2897.109;-86.028;2651.198;-163.097;2660.406;-107.642;2511.782;-93.213;2310.495;-85.960;2799.782;-112.064;2592.396;-115.548;
2362.396;-118.053;2375.644;-121.751;2758.346;-107.346;2898.733;-86.502;2653.059;-163.087;2661.822;-106.940;2513.535;-92.545;2312.148;-85.713;2801.535;-112.083;2594.119;-115.207;
